"dataset","esn","unit","flight_cycle","datetime","operator","depart_icao","destination_icao","hpc_eff_mod","hpc_flow_mod","tra","t2","t24","t30","t50","p2","p15","p30","nf","nc","epr","ps30","phi","nrf","nrc","bpr","farb","htbleed","nf_dmd","pcnfr_dmd","w31","w32"
test_FD001,999134,34,37,2018-01-10 17:34:00,AIC,VIDP,VABP,-0.0004,0.0004,100,518.67,182.64,1580.47,1399.99,14.62,21.61,554.93,2387.97,9069.99,1.3,47.33,522.48,2388,8153.79,8.3669,0.03,390,2388,100,39.27,23.4889
test_FD001,999134,34,38,2018-01-10 18:33:58,AIC,VIDP,VABP,-0.0011,0,100,518.67,182.85,1575.85,1395.56,14.62,21.61,554.66,2388.02,9063.03,1.3,47.15,522.51,2387.96,8148.5,8.3822,0.03,392,2388,100,38.9,23.4411
test_FD001,999134,34,39,2018-01-10 20:37:17,AIC,VABP,VIDP,-0.002,0,100,518.67,182.68,1585.4,1396.47,14.62,21.61,553.87,2388,9070.25,1.3,47.32,522.86,2387.97,8150.71,8.4151,0.03,392,2388,100,39.07,23.4529
test_FD001,999134,34,40,2018-01-11 01:32:00,AIC,VIDP,WSSS,0.0015,0.0003,100,518.67,182.62,1590.01,1398.2,14.62,21.61,554.28,2387.97,9065.75,1.3,47.25,522.14,2387.95,8146.91,8.3707,0.03,393,2388,100,38.81,23.4194
test_FD001,999134,34,41,2018-01-11 02:32:15,AIC,VIDP,WSSS,0.0014,-0.0003,100,518.67,182.12,1574.28,1399.86,14.62,21.61,555,2388.01,9061.06,1.3,47.13,522.06,2388.04,8152.24,8.4091,0.03,392,2388,100,39.08,23.3173
test_FD001,999134,34,42,2018-01-11 08:25:00,AIC,WSSS,VIDP,-0.0002,0.0001,100,518.67,182.45,1587.66,1396.79,14.62,21.61,554.44,2387.98,9060.8,1.3,47.13,522.49,2388.03,8144.67,8.3703,0.03,391,2388,100,39.05,23.4857
test_FD001,999134,34,43,2018-01-11 09:25:04,AIC,WSSS,VIDP,0.0012,-0.0002,100,518.67,182.27,1577.81,1396.97,14.62,21.61,554.75,2388,9068.12,1.3,47.2,522.03,2387.93,8145.1,8.3909,0.03,392,2388,100,38.92,23.3854
test_FD001,999134,34,44,2018-01-11 18:54:00,AIC,VIDP,VOHS,0,0,100,518.67,182.49,1583.93,1390.69,14.62,21.61,554.79,2388,9063.31,1.3,47.22,523.01,2387.98,8148.79,8.3512,0.03,392,2388,100,39.22,23.461
test_FD001,999134,34,45,2018-01-11 19:53:45,AIC,VIDP,VOHS,0.0041,-0.0001,100,518.67,182.97,1581.24,1393.81,14.62,21.6,554.42,2387.97,9072.09,1.3,47.08,522.57,2388.06,8145.47,8.3796,0.03,391,2388,100,38.99,23.4678
train_FD001,999006,6,46,2018-02-05 02:10:36,AIC,VABB,VIDP,-0.0004,-0.0002,100,518.67,182.98,1587.86,1409.07,14.62,21.61,553.14,2388.2,9041.52,1.3,47.75,521.28,2388.13,8118.58,8.441,0.03,392,2388,100,38.78,23.1543
train_FD001,999006,6,47,2018-02-05 04:43:00,AIC,VIDP,VECC,0.001,0.0001,100,518.67,183.38,1594.11,1411.275,14.62,21.61,553.76,2388.14,9041.13,1.3,47.53,521.31,2388.14,8123.95,8.44,0.03,394,2388,100,38.61,23.2977
train_FD001,999006,6,48,2018-02-05 05:42:45,AIC,VIDP,VECC,0.0018,-0.0004,100,518.67,183.2,1593.96,1412.775,14.62,21.61,552.97,2388.16,9038.96,1.3,47.77,521.04,2388.21,8119.23,8.4585,0.03,393,2388,100,38.57,23.2981
train_FD001,999006,6,49,2018-02-05 08:00:00,AIC,VECC,VIDP,-0.001,0.0005,100,518.67,183.22,1590.23,1408.62,14.62,21.61,552.68,2388.13,9035.83,1.3,47.67,520.83,2388.15,8120.5,8.4826,0.03,393,2388,100,38.77,23.2104
train_FD001,999006,6,50,2018-02-05 08:59:34,AIC,VECC,VIDP,0.0039,0.0003,100,518.67,183.15,1597.14,1413.3,14.62,21.61,553.32,2388.18,9040.58,1.3,47.72,521.27,2388.17,8124.59,8.4042,0.03,393,2388,100,38.64,23.2394
train_FD001,999006,6,51,2018-02-05 17:48:00,AIC,VIDP,VOBL,-0.0021,-0.0005,100,518.67,183.49,1597.69,1411.45,14.62,21.61,552.68,2388.18,9043.45,1.3,47.78,521.51,2388.16,8124.62,8.4578,0.03,394,2388,100,38.78,23.3449
train_FD001,999006,6,52,2018-02-05 18:47:37,AIC,VIDP,VOBL,0.0016,-0.0005,100,518.67,183.06,1592.11,1406.43,14.62,21.61,552.83,2388.13,9039.34,1.3,47.58,521.31,2388.16,8124.35,8.4534,0.03,394,2388,100,38.74,23.247
train_FD001,999006,6,53,2018-02-05 21:48:00,AIC,VOBL,VIDP,0.0017,0.0005,100,518.67,182.82,1594.92,1414.7649999999999,14.62,21.61,553.13,2388.19,9034.71,1.3,47.68,521.22,2388.17,8121.86,8.4841,0.03,395,2388,100,38.79,23.2526
train_FD001,999006,6,54,2018-02-05 22:47:32,AIC,VOBL,VIDP,0,0.0005,100,518.67,183.17,1596.24,1411.49,14.62,21.61,552.57,2388.18,9038.46,1.3,47.51,520.73,2388.12,8117.68,8.4427,0.03,395,2388,100,38.72,23.3435
train_FD001,999035,35,28,2018-01-09 06:21:44,AIC,VABB,VOCI,0.0001,-0.0005,100,518.67,182.86,1583.73,1403.69,14.62,21.61,552.88,2388.05,9058.43,1.3,47.27,522.09,2388.05,8138,8.4264,0.03,392,2388,100,38.84,23.3517
train_FD001,999035,35,29,2018-01-09 08:25:00,AIC,VOCI,VABB,-0.0023,0.0002,100,518.67,182.69,1596.41,1406.94,14.62,21.61,553.56,2388.02,9050.51,1.3,47.55,521.7,2388.02,8142.86,8.4126,0.03,392,2388,100,38.82,23.3169
train_FD001,999035,35,30,2018-01-09 09:24:40,AIC,VOCI,VABB,-0.0019,0.0002,100,518.67,183.27,1581.86,1410.48,14.62,21.61,553.74,2388.08,9060.73,1.3,47.45,521.71,2388.1,8139.75,8.3787,0.03,392,2388,100,38.89,23.2523
train_FD001,999035,35,31,2018-01-09 22:47:00,AIC,VABB,VICG,-0.003,0.0004,100,518.67,182.38,1586.7,1406.67,14.62,21.61,554.47,2388.11,9065.75,1.3,47.38,521.8,2388.07,8138.91,8.3971,0.03,392,2388,100,38.87,23.2997
train_FD001,999035,35,32,2018-01-09 23:46:45,AIC,VABB,VICG,0.0044,0.0005,100,518.67,182.43,1587.87,1398.25,14.62,21.61,554.47,2388.07,9062.29,1.3,47.33,521.83,2388.07,8143.6,8.4383,0.03,393,2388,100,38.8,23.4227
train_FD001,999035,35,33,2018-01-10 02:43:00,AIC,VICG,VABB,0.0011,-0.0001,100,518.67,182.6,1592.66,1404.54,14.62,21.61,554.24,2388.09,9062.17,1.3,47.41,521.3,2388.14,8135.08,8.4158,0.03,392,2388,100,39.18,23.1574
train_FD001,999035,35,34,2018-01-10 03:43:15,AIC,VICG,VABB,-0.0008,0.0005,100,518.67,182.94,1586.78,1401.55,14.62,21.61,552.8,2388.11,9055.03,1.3,47.56,521.97,2388.11,8136.3,8.4377,0.03,392,2388,100,38.89,23.2869
train_FD001,999035,35,35,2018-01-10 06:29:00,AIC,VABB,VOCI,0.0016,0,100,518.67,183.06,1587.71,1410.595,14.62,21.61,554.16,2388.13,9061.05,1.3,47.29,521.5,2388.04,8139.74,8.4481,0.03,392,2388,100,38.96,23.3203
train_FD001,999035,35,36,2018-01-10 07:29:22,AIC,VABB,VOCI,-0.0007,0.0001,100,518.67,182.63,1585.95,1401.61,14.62,21.61,552.97,2388.07,9056.22,1.3,47.5,522.28,2388.12,8137.39,8.436,0.03,392,2388,100,38.81,23.3766
train_FD001,999035,35,37,2018-01-10 09:29:00,AIC,VOCI,VABB,0.0004,-0.0003,100,518.67,182.75,1586.17,1410.44,14.62,21.61,552.71,2388.06,9058.7,1.3,47.54,521.83,2388.1,8140.97,8.3987,0.03,392,2388,100,38.81,23.2741
train_FD001,999035,35,38,2018-01-10 09:29:00,AIC,VOCI,VABB,0.0033,-0.0002,100,518.67,182.67,1581.5,1410.905,14.62,21.61,553.12,2388.11,9059.89,1.3,47.35,521.82,2388.08,8134.53,8.4005,0.03,392,2388,100,38.77,23.342
train_FD001,999035,35,39,2018-01-10 10:28:37,AIC,VOCI,VABB,-0.0017,-0.0002,100,518.67,183.15,1586.82,1405.52,14.62,21.61,554.3,2388.11,9061.74,1.3,47.56,522.12,2388.09,8133.72,8.4115,0.03,393,2388,100,39,23.2286
train_FD001,999035,35,40,2018-01-10 18:40:00,AIC,VABB,VIDP,0.0002,-0.0003,100,518.67,182.52,1584.95,1397.87,14.62,21.61,553.81,2388.03,9065.11,1.3,47.44,522.24,2388.04,8140.58,8.4506,0.03,394,2388,100,38.87,23.2646
train_FD001,999035,35,41,2018-01-10 19:40:32,AIC,VABB,VIDP,-0.0008,-0.0003,100,518.67,182.81,1581.56,1402.14,14.62,21.61,553.44,2388.1,9053.21,1.3,47.43,522.09,2388.13,8136.09,8.4741,0.03,392,2388,100,38.84,23.3377
train_FD001,999035,35,42,2018-01-10 21:50:00,AIC,VIDP,VABB,0.0008,0.0001,100,518.67,182.66,1592.88,1403.69,14.62,21.61,553.49,2388.13,9062.79,1.3,47.38,521.64,2388.06,8138.57,8.4278,0.03,392,2388,100,38.81,23.37
train_FD001,999035,35,43,2018-01-10 22:50:10,AIC,VIDP,VABB,0.0029,-0.0004,100,518.67,182.57,1582.44,1409.7,14.62,21.61,553.48,2388.11,9060.21,1.3,47.53,521.42,2388.07,8140.48,8.4082,0.03,392,2388,100,38.92,23.3569
train_FD001,999035,35,44,2018-01-11 01:05:00,AIC,VABB,VIDP,0.0047,-0.0003,100,518.67,182.63,1586.31,1405.71,14.62,21.61,553.24,2388.05,9055.47,1.3,47.47,521.74,2388.06,8140.53,8.4302,0.03,392,2388,100,38.81,23.4189
train_FD001,999035,35,45,2018-01-11 02:05:05,AIC,VABB,VIDP,0.0006,0.0002,100,518.67,182.43,1585.79,1402.95,14.62,21.61,554.18,2388,9059.88,1.3,47.41,521.93,2388.11,8141.72,8.4135,0.03,392,2388,100,38.93,23.4091
train_FD001,999035,35,46,2018-01-11 05:39:00,AIC,VIDP,VOBL,0.0007,0.0004,100,518.67,183,1585.24,1405.13,14.62,21.61,553.54,2388.09,9069.78,1.3,47.57,521.3,2388.09,8145.77,8.4204,0.03,392,2388,100,38.86,23.3908
train_FD001,999035,35,47,2018-01-11 06:39:36,AIC,VIDP,VOBL,0.0009,0.0004,100,518.67,183.07,1594.35,1401.82,14.62,21.61,552.77,2388.07,9064.76,1.3,47.52,521.78,2388.08,8141.51,8.4548,0.03,392,2388,100,38.74,23.2168
train_FD001,999035,35,48,2018-01-11 09:24:00,AIC,VOBL,VIDP,-0.0025,-0.0005,100,518.67,182.64,1588.56,1395.83,14.62,21.61,553.5,2388.02,9071.05,1.3,47.43,521.54,2388.08,8135.78,8.4799,0.03,393,2388,100,38.87,23.3282
test_FD001,999134,34,46,2018-01-11 22:58:10,AIC,VOHS,VIDP,0.0005,0.0005,100,518.67,182.5,1583.89,1392.35,14.62,21.61,553.19,2388.03,9061.51,1.3,47.23,522.25,2388.02,8149.48,8.3705,0.03,391,2388,100,39.08,23.3501
test_FD001,999134,34,47,2018-01-12 01:51:00,AIC,VIDP,WSSS,-0.0022,-0.0002,100,518.67,182.3,1578.39,1396.87,14.62,21.61,554.73,2388.02,9062.42,1.3,47.07,521.89,2388,8146.03,8.4326,0.03,393,2388,100,39.1,23.3583
test_FD001,999134,34,48,2018-01-12 02:50:47,AIC,VIDP,WSSS,-0.0032,0.0005,100,518.67,182.05,1587.73,1400.9,14.62,21.61,554.45,2387.97,9066.74,1.3,47.22,522.4,2388.01,8150.69,8.4183,0.03,391,2388,100,38.96,23.4506
test_FD001,999134,34,49,2018-01-12 08:49:00,AIC,WSSS,VIDP,-0.001,0,100,518.67,182.59,1591.57,1404.43,14.62,21.6,555,2388.01,9066.69,1.3,47.18,522.28,2387.97,8146.22,8.3996,0.03,391,2388,100,38.89,23.4316
test_FD001,999134,34,50,2018-01-12 09:48:52,AIC,WSSS,VIDP,0.0033,0.0001,100,518.67,182.35,1583.12,1403.44,14.62,21.61,554.58,2388.05,9062.28,1.3,47.27,522.82,2388.04,8142.03,8.3937,0.03,392,2388,100,39.06,23.398
test_FD001,999134,34,51,2018-01-12 13:19:17,AIC,WSSS,VIDP,0.0005,0.0002,100,518.67,182.48,1578.49,1395.88,14.62,21.61,554.61,2387.96,9068.14,1.3,47.21,522.76,2387.98,8143.17,8.3931,0.03,392,2388,100,39.17,23.431
test_FD001,999134,34,52,2018-01-12 18:45:00,AIC,VIDP,VOHS,0.0011,0.0004,100,518.67,182.66,1583.84,1390.29,14.62,21.61,554.6,2387.99,9066.37,1.3,47.09,523.01,2388.01,8145.5,8.3496,0.03,389,2388,100,38.89,23.4923
test_FD001,999134,34,53,2018-01-12 19:45:28,AIC,VIDP,VOHS,0.0007,-0.0002,100,518.67,182.8,1579.97,1391.42,14.62,21.61,553.97,2387.99,9067.05,1.3,47.28,522.21,2387.99,8148.97,8.4258,0.03,393,2388,100,39.06,23.3804
test_FD001,999134,34,54,2018-01-12 22:39:13,AIC,VOHS,VIDP,0.005,0.0002,100,518.67,182.64,1583.81,1394.84,14.62,21.6,554.98,2387.97,9059.31,1.3,47.1,521.97,2388.02,8152.17,8.3894,0.03,391,2388,100,39.03,23.4289
test_FD001,999128,28,1,2017-12-31 20:27:06,AIC,VABB,VIDP,0.0011,0.0001,100,518.67,182.77,1589.74,1408.96,14.62,21.61,552.96,2388.08,9047.57,1.3,47.49,522.04,2388.05,8128.58,8.4406,0.03,393,2388,100,38.96,23.3519
test_FD001,999128,28,2,2018-01-01 02:19:54,AIC,VIDP,VABB,-0.0028,-0.0003,100,518.67,182.82,1586.85,1398.85,14.62,21.61,554.03,2388.1,9049.14,1.3,47.37,521.35,2388.1,8131.94,8.4263,0.03,392,2388,100,38.83,23.3949
test_FD001,999128,28,3,2018-01-01 05:18:53,AIC,VABB,VIDP,-0.0015,0.0003,100,518.67,182.95,1586.58,1411.5900000000001,14.62,21.61,553.86,2388.1,9042.65,1.3,47.28,521.73,2388.05,8131.81,8.4129,0.03,391,2388,100,38.91,23.2566
test_FD001,999128,28,4,2018-01-01 08:24:30,AIC,VIDP,VECC,-0.002,-0.0002,100,518.67,182.59,1586.56,1407.57,14.62,21.61,554.28,2388.09,9052.02,1.3,47.32,521.38,2388.06,8127.98,8.4405,0.03,392,2388,100,38.96,23.366
test_FD001,999128,28,5,2018-01-01 12:57:18,AIC,VECC,VIDP,0.0014,-0.0003,100,518.67,183.28,1591.2,1404.71,14.62,21.61,554.12,2388.1,9051.63,1.3,47.33,521.36,2388.06,8124.21,8.4131,0.03,392,2388,100,38.87,23.3149
test_FD001,999128,28,6,2018-01-01 20:31:13,AIC,VIDP,VOTV,0.0004,0.0003,100,518.67,182.44,1586.39,1401.88,14.62,21.61,553.09,2388.13,9044.64,1.3,47.61,522.06,2388.13,8129.68,8.4318,0.03,392,2388,100,39.07,23.3786
test_FD001,999128,28,7,2018-01-02 00:08:37,AIC,VOTV,VRMM,0.0055,0.0004,100,518.67,182.63,1595.5,1404.75,14.62,21.61,554.04,2388.07,9045.86,1.3,47.28,522.12,2388.08,8125.85,8.435,0.03,393,2388,100,38.86,23.2181
test_FD001,999128,28,8,2018-01-02 05:59:40,AIC,VRMM,VOTV,-0.0012,0,100,518.67,182.78,1591.7,1399.34,14.62,21.61,553.87,2388.09,9049.62,1.3,47.23,521.61,2388.08,8128.67,8.3702,0.03,393,2388,100,38.98,23.3946
test_FD001,999128,28,9,2018-01-02 07:56:52,AIC,VOTV,VIDP,0.0003,0.0005,100,518.67,182.99,1591.42,1405.29,14.62,21.61,553.92,2388.08,9040.28,1.3,47.41,521.44,2388.08,8128.73,8.4033,0.03,394,2388,100,38.97,23.2901
test_FD001,999128,28,10,2018-01-02 17:41:51,AIC,VIDP,VAPO,-0.0029,-0.0001,100,518.67,182.8,1585.57,1406.43,14.62,21.61,553.7,2388.07,9044.32,1.3,47.3,521.78,2388.11,8133.26,8.4399,0.03,394,2388,100,38.81,23.4069
test_FD001,999128,28,11,2018-01-02 20:19:03,AIC,VAPO,VIDP,0.0015,-0.0004,100,518.67,182.53,1584.97,1411.295,14.62,21.61,554.09,2388.06,9051.94,1.3,47.42,521.49,2388.12,8127.67,8.43,0.03,392,2388,100,38.97,23.2956
test_FD001,999128,28,12,2018-01-03 00:30:53,AIC,VIDP,VICG,-0.0009,-0.0004,100,518.67,182.39,1584.76,1407.36,14.62,21.61,553.8,2388.09,9044.74,1.3,47.39,521.84,2388.13,8125.18,8.4236,0.03,392,2388,100,38.85,23.408
test_FD001,999128,28,13,2018-01-03 02:48:49,AIC,VICG,VIDP,-0.0008,-0.0001,100,518.67,183.16,1591.7,1407.88,14.62,21.61,553.56,2388.08,9039.61,1.3,47.54,522.13,2388.08,8124.33,8.4066,0.03,392,2388,100,38.9,23.3571
test_FD001,999128,28,14,2018-01-03 04:59:51,AIC,VIDP,VAPO,-0.0018,0.0001,100,518.67,182.54,1592.89,1396.42,14.62,21.61,553.79,2388.16,9048.13,1.3,47.36,521.69,2388.1,8129.59,8.4315,0.03,393,2388,100,38.89,23.2654
test_FD001,999128,28,15,2018-01-03 07:45:10,AIC,VAPO,VIDP,0.0016,0.0001,100,518.67,182.78,1589.02,1396.31,14.62,21.61,553.24,2388.09,9047.18,1.3,47.36,521.65,2388.05,8132.36,8.4209,0.03,394,2388,100,38.79,23.3791
test_FD001,999128,28,16,2018-01-03 11:45:06,AIC,VIDP,VTBS,0.0006,-0.0001,100,518.67,182.83,1588.69,1407.27,14.62,21.61,554.64,2388.06,9046.44,1.3,47.55,522.22,2388.05,8125.1,8.4315,0.03,391,2388,100,38.91,23.2703
test_FD001,999128,28,17,2018-01-03 16:51:45,AIC,VTBS,VEBS,0.0012,0.0005,100,518.67,183.15,1582.63,1403.12,14.62,21.61,553.88,2388.09,9047.88,1.3,47.38,521.64,2388.12,8128.26,8.4067,0.03,393,2388,100,38.95,23.3651
test_FD001,999128,28,18,2018-01-03 21:20:37,AIC,VEBS,VOBL,0.0015,-0.0002,100,518.67,183.3,1588.5,1406.07,14.62,21.61,553.11,2388.13,9044.27,1.3,47.55,522,2388.09,8126.68,8.4047,0.03,393,2388,100,38.73,23.331
test_FD001,999128,28,19,2018-01-04 00:22:28,AIC,VOBL,VEBS,-0.0025,-0.0001,100,518.67,183.05,1585.36,1403.05,14.62,21.61,553.68,2388.13,9049.81,1.3,47.36,521.71,2388.08,8126.26,8.4099,0.03,392,2388,100,39.07,23.2504
test_FD001,999128,28,20,2018-01-04 04:06:06,AIC,VEBS,VTBS,0.0022,0.0004,100,518.67,183.44,1588.26,1404.2,14.62,21.61,553.05,2388.18,9051.23,1.3,47.58,521.74,2388.09,8125.61,8.4444,0.03,394,2388,100,38.89,23.3153
test_FD001,999128,28,21,2018-01-04 08:33:12,AIC,VTBS,VIDP,-0.0016,-0.0002,100,518.67,183.17,1586.81,1410.425,14.62,21.61,553.44,2388.05,9046.24,1.3,47.34,521.71,2388.12,8129.7,8.4186,0.03,391,2388,100,38.86,23.2405
train_FD001,999035,35,49,2018-01-11 10:24:12,AIC,VOBL,VIDP,0.0025,0,100,518.67,183.37,1580.01,1407.71,14.62,21.61,553.85,2388.06,9059.07,1.3,47.55,521.58,2388.06,8138.55,8.422,0.03,392,2388,100,38.81,23.3196
train_FD001,999035,35,50,2018-01-11 17:10:00,AIC,VIDP,VOPB,0.0017,-0.0002,100,518.67,182.65,1588.85,1402.76,14.62,21.61,553.53,2388.08,9054.15,1.3,47.46,521.77,2388.07,8143.45,8.4093,0.03,393,2388,100,38.78,23.2428
train_FD001,999035,35,51,2018-01-11 18:10:31,AIC,VIDP,VOPB,0.0014,0.0002,100,518.67,182.85,1588.55,1405.47,14.62,21.61,553.64,2388.07,9064.62,1.3,47.58,521.55,2388.06,8135.7,8.4177,0.03,392,2388,100,39.01,23.259
train_FD001,999035,35,52,2018-01-11 22:17:29,AIC,VOPB,VOVZ,0,0.0005,100,518.67,182.51,1582.22,1405.7,14.62,21.61,552.98,2388.11,9056.84,1.3,47.25,521.61,2388.02,8138.28,8.4682,0.03,392,2388,100,38.9,23.3013
train_FD001,999035,35,53,2018-01-12 00:37:32,AIC,VOVZ,VIDP,0.001,0,100,518.67,183.01,1588.81,1406.56,14.62,21.61,553.71,2388.05,9054.2,1.3,47.35,521.65,2388.1,8143.51,8.4178,0.03,393,2388,100,38.85,23.3028
train_FD001,999035,35,54,2018-01-12 03:55:00,AIC,VIDP,VEGT,0.0031,0.0005,100,518.67,182.09,1585.87,1401.39,14.62,21.61,553.75,2388.09,9057.32,1.3,47.41,521.38,2388.06,8139.12,8.4294,0.03,394,2388,100,38.91,23.3813
train_FD001,999063,63,28,2018-01-08 21:39:00,AIC,VOBL,VIDP,-0.0008,0.0002,100,518.67,182.96,1591.94,1405.69,14.62,21.61,553.15,2388.03,9064.94,1.3,47.45,521.94,2388.13,8130.93,8.4288,0.03,393,2388,100,38.87,23.3018
train_FD001,999063,63,29,2018-01-08 22:39:27,AIC,VOBL,VIDP,0.0007,0.0002,100,518.67,183.34,1585.3,1407.32,14.62,21.61,554.12,2388.05,9067.72,1.3,47.59,521.6,2388.04,8137.2,8.4326,0.03,395,2388,100,38.78,23.3312
train_FD001,999063,63,30,2018-01-09 05:51:00,AIC,VIDP,VOBL,0.0003,-0.0002,100,518.67,182.53,1591.51,1400.91,14.62,21.61,554.24,2388.1,9063.46,1.3,47.27,521.51,2388.09,8144.97,8.4285,0.03,392,2388,100,38.76,23.3741
train_FD001,999063,63,31,2018-01-09 06:51:30,AIC,VIDP,VOBL,0.002,-0.0004,100,518.67,182.94,1590.24,1413.7849999999999,14.62,21.61,553.59,2388.06,9059.07,1.3,47.47,521.73,2388.06,8140.59,8.4193,0.03,395,2388,100,38.82,23.3222
train_FD001,999063,63,32,2018-01-09 09:27:00,AIC,VOBL,VIDP,-0.002,0,100,518.67,182.81,1584.18,1409.68,14.62,21.61,553.54,2388.08,9056.54,1.3,47.4,521.35,2388.1,8143.85,8.4483,0.03,392,2388,100,38.87,23.2895
train_FD001,999063,63,33,2018-01-09 10:26:54,AIC,VOBL,VIDP,-0.0024,-0.0003,100,518.67,182.82,1595.49,1407.12,14.62,21.61,553.06,2388.16,9052.21,1.3,47.59,521.41,2388.08,8136.62,8.415,0.03,393,2388,100,38.7,23.3009
train_FD001,999063,63,34,2018-01-09 17:58:00,AIC,VIDP,VOBL,0.0011,0,100,518.67,183.02,1590.95,1411.495,14.62,21.61,553.03,2388.12,9057.73,1.3,47.48,521.06,2388.04,8132.68,8.4612,0.03,393,2388,100,38.89,23.4076
train_FD001,999063,63,35,2018-01-09 18:58:05,AIC,VIDP,VOBL,-0.0024,0.0003,100,518.67,182.89,1590.49,1406.18,14.62,21.61,552.88,2388.11,9065.44,1.3,47.48,521.08,2388.11,8139.49,8.4293,0.03,392,2388,100,38.98,23.3718
train_FD001,999063,63,36,2018-01-09 21:49:00,AIC,VOBL,VIDP,-0.0034,0.0006,100,518.67,182.87,1588.54,1407.06,14.62,21.61,553.54,2388.05,9060.39,1.3,47.68,521.44,2388.03,8144.16,8.4513,0.03,392,2388,100,39.03,23.2668
train_FD001,999063,63,37,2018-01-09 22:48:33,AIC,VOBL,VIDP,0.002,-0.0004,100,518.67,182.86,1594.99,1408.08,14.62,21.61,552.99,2388.03,9065.13,1.3,47.49,521.01,2388.11,8140.53,8.4491,0.03,392,2388,100,38.79,23.2956
train_FD001,999063,63,38,2018-01-10 01:30:00,AIC,VIDP,VOBL,-0.0023,0.0004,100,518.67,182.72,1583.66,1410.2,14.62,21.61,553.63,2388.07,9060.15,1.3,47.56,521.28,2388.1,8137.54,8.4512,0.03,392,2388,100,38.92,23.3494
train_FD001,999063,63,39,2018-01-10 02:29:42,AIC,VIDP,VOBL,0.0028,-0.0001,100,518.67,182.74,1584.2,1405.9,14.62,21.61,553.79,2388.05,9054.7,1.3,47.56,521.61,2388.08,8137.96,8.4076,0.03,391,2388,100,38.95,23.3429
train_FD001,999063,63,40,2018-01-10 04:58:00,AIC,VOBL,VIDP,0.0008,0.0005,100,518.67,182.67,1589.76,1406.41,14.62,21.61,554.12,2388.06,9062.9,1.3,47.49,521.47,2388.08,8136.19,8.4493,0.03,393,2388,100,38.65,23.3838
train_FD001,999063,63,41,2018-01-10 05:57:54,AIC,VOBL,VIDP,0.0008,0.0006,100,518.67,183.36,1596.95,1405.36,14.62,21.61,553.69,2388.08,9066.37,1.3,47.65,521.97,2388.03,8145.74,8.4342,0.03,393,2388,100,38.85,23.2736
train_FD001,999063,63,42,2018-01-10 09:20:42,AIC,VIDP,VOBL,0.0012,-0.0001,100,518.67,182.73,1591.61,1408.79,14.62,21.61,553.73,2388.06,9062.1,1.3,47.43,521.6,2388.09,8145.46,8.4243,0.03,392,2388,100,39.01,23.258
train_FD001,999063,63,43,2018-01-10 17:52:00,AIC,VOBL,VIDP,0.0012,0.0002,100,518.67,182.7,1593.96,1409.63,14.62,21.61,553.82,2388.07,9060.16,1.3,47.55,521.63,2388.08,8140.26,8.4078,0.03,393,2388,100,38.84,23.3882
train_FD001,999063,63,44,2018-01-10 18:52:00,AIC,VOBL,VIDP,0.0002,0.0002,100,518.67,182.88,1588.89,1409.39,14.62,21.61,552.81,2388.02,9054.28,1.3,47.39,522.06,2388.05,8138.09,8.4392,0.03,392,2388,100,38.93,23.3122
train_FD001,999063,63,45,2018-01-10 21:32:00,AIC,VIDP,VOBL,-0.0049,-0.0001,100,518.67,183.07,1598.76,1403.81,14.62,21.61,553.61,2388.1,9060.95,1.3,47.5,521.59,2388.1,8148.09,8.4559,0.03,394,2388,100,38.81,23.4572
train_FD001,999063,63,46,2018-01-10 22:31:59,AIC,VIDP,VOBL,-0.002,0.0001,100,518.67,182.55,1594.91,1407.94,14.62,21.61,553.78,2388.12,9054.43,1.3,47.6,521.47,2388.07,8141.32,8.4538,0.03,392,2388,100,38.76,23.3412
train_FD001,999063,63,47,2018-01-11 01:13:00,AIC,VOBL,VIDP,-0.0013,0.0002,100,518.67,182.87,1595.64,1407.83,14.62,21.61,553.75,2388.1,9067.27,1.3,47.56,521.84,2388.06,8148.16,8.427,0.03,392,2388,100,38.76,23.3009
train_FD001,999063,63,48,2018-01-11 02:13:26,AIC,VOBL,VIDP,0.001,0.0004,100,518.67,182.53,1584.1,1404.65,14.62,21.61,553.97,2388.09,9073.22,1.3,47.4,521.95,2388.03,8145.1,8.438,0.03,392,2388,100,38.78,23.3788
train_FD001,999063,63,49,2018-01-11 05:00:00,AIC,VIDP,VECC,-0.0016,0.0004,100,518.67,182.46,1594,1403.51,14.62,21.61,554.17,2388.08,9064.92,1.3,47.6,521.71,2388.04,8137.12,8.4358,0.03,394,2388,100,38.73,23.3198
train_FD001,999063,63,50,2018-01-11 06:00:15,AIC,VIDP,VECC,-0.0034,-0.0003,100,518.67,182.97,1587.46,1406.33,14.62,21.61,553.7,2388.06,9066.72,1.3,47.36,521.43,2388.07,8143.3,8.4273,0.03,394,2388,100,38.96,23.32
train_FD001,999063,63,51,2018-01-11 08:02:00,AIC,VECC,VIDP,-0.0014,0.0003,100,518.67,183.15,1587.87,1403.56,14.62,21.61,552.75,2388.02,9067,1.3,47.41,521.61,2388.04,8142.27,8.4179,0.03,393,2388,100,38.84,23.2739
test_FD001,999128,28,22,2018-01-04 16:52:12,AIC,VTBS,VEBS,-0.0015,0.0004,100,518.67,183.06,1592.37,1408.61,14.62,21.61,553.88,2388.12,9042.47,1.3,47.71,521.59,2388.11,8125.55,8.4383,0.03,392,2388,100,38.85,23.2558
